number;name;stereotype
125;Submited by Method;mode
125;Idea Contest Attachment;mode
125;Authorization;relator
125;User Group in a Group;collective
126;Environmental Influences;kind
126;Aims and goals;mode
126;Perceived image (Perception);kind
126;External stekaholders;collective
126;Identity;category
126;Positioning;mode
126;Value Proposition;kind
126;Customers;collective
126;Noise;category
126;Mission;mode
126;Communication;relator
126;Essence;mode
126;Image;category
126;Values;mode
126;Desired Image;kind
126;Presentation;mode
126;Visual components;kind
126;Stakeholders;collective
126;Structure;mode
126;Official stakeholders;collective
126;Vision;kind
126;Expression;kind
126;Internal stakeholders;collective
126;Behaviors;kind
126;Culture;kind
126;Reputation;subkind
126;Personality;mode
126;Brand heritage;subkind
126;Employees;collective
126;Customer reflection;kind
127;Authorship;relator
127;Library Number;quality
127;Access Clearance;quality
127;Librarian;role
127;Article;subkind
127;Woman;subkind
127;Finished;phase
127;Suspended Account;phase
127;Ongoing;phase
127;Patent;subkind
127;Copy;mode
127;Publisher;subkind
127;Proceedings;subkind
127;Artifact;kind
127;Recording;subkind
127;Work Contract;relator
127;Digitized;subkind
127;Destroyed;phase
127;Video Recording;subkind
127;Book;subkind
127;Work;subkind
127;Discarded;phase
127;Chapter;subkind
127;Library Card;kind
127;Sound Recording;subkind
127;Employee;role
127;Man;subkind
127;Undamaged;phase
127;Client;roleMixin
127;Publication;event
127;Borrowed;phase
127;Registered Organization;role
127;Series;collective
127;Loan;relator
127;Library Account;relator
127;Person;kind
127;Object;subkind
127;Data Medium;quality
127;Translated Edition;subkind
127;Translator;role
127;Registered Person;role
127;Library;subkind
127;Damaged;phase
127;Lent Copy;role
127;Edition;mode
127;Available;phase
127;Organization;kind
127;Newspaper;subkind
127;Address;quality
127;Translation;relator
127;Age;quality
127;Document;subkind
127;Active Account;phase
127;Registration;event
127;Writer;role
128;Application System;subkind
128;1 Gbps Port;subkind
128;Mailbox;kind
128;Data Center;kind
128;File in Disk;kind
128;Defective Disk;phase
128;MAN;subkind
128;Server;kind
128;Disk;kind
128;Channel;kind
128;LAN;subkind
128;Technician;role
128;Conventional File;role
128;Switch-core;kind
128;Database;kind
128;Communication Port;kind
128;Executable File;role
128;IT Team;collective
128;IT Service;kind
128;WAN;subkind
128;Communication Module;kind
128;Storage;kind
128;Person;kind
128;Functional Disk;phase
128;10 Gbps Port;subkind
128;Functional Module;phase
128;DBMS;subkind
128;Email;subkind
128;Defective Module;phase
128;Manager;role
128;Database File;role
129;Superintendent;role
129;Person;kind
129;Witness;role
129;Criminal Investigation;relator
129;Suspect;role
129;Lead Detective;role
129;Junior Detective;role
129;Senior Detective;role
129;Interrogation;relator
129;Detective;role
130;SpeedControl;relator
130;Controller;role
130;MA with TSR;kind
130;Transportation;relator
130;Dispatcher;kind
130;Wireless Network;kind
130;Monitor;relator
130;Communication;relator
130;BeingSensed;role
130;RBC;kind
130;Channel;role
130;Control Parameter Communication;relator
130;Provider;role
130;SDU;kind
130;Train;kind
130;On-board System;kind
130;Speed/Distance Message;kind
130;BeingControlled;role
130;Receiver;role
130;Mover;role
130;Message;role
130;Place;role
130;Sensor;role
130;TSR Area;kind
130;Train Wheel;kind
131;DBMS Item;category
131;Artifact;category
131;Language;kind
131;Line;kind
131;Loaded DBMS Copy;mode
131;Data Schema;subkind
131;Schema;kind
131;Dictionary;kind
131;Data File;kind
131;Database System;subkind
131;Relational Data Language;subkind
131;DBMS;subkind
131;External Data Type;subkind
131;Foreign Key Constraint;subkind
131;Constraint;kind
131;DBMS Account;kind
131;Table;kind
131;Computer System;kind
131;RDBMS Item;category
131;Primary Key Column;role
131;RDBMS;subkind
131;Software Item;category
131;Loaded RDBMS Copy;mode
131;Relational Database;subkind
131;Column Type Constraint;subkind
131;Line Type;kind
131;Data Type Constraint;subkind
131;Relational Schema;subkind
131;Information Schema;subkind
131;Column;kind
131;Base Table;subkind
131;Data Language;subkind
131;Foreign Key Column;role
131;Loaded Software System Copy;mode
131;Primary Key Constraint;subkind
131;Internal Data Type;subkind
131;Relational Database System;subkind
131;Derived Table;subkind
131;Column Constraint;subkind
131;Software System;subkind
131;Data Type;kind
131;Check Constraint;subkind
131;Database;collective
133;User Community of PRCS;collective
133;User of PRCS;role
133;Regulatory Agency;role
133;PRCS Offering Claim;mode
133;Eventual Passenger Rail Chartered Service;relator
133;Interested Agent;role
133;PRCS Description;category
133;Railway Usage Agreement;relator
133;PRCS Offering Commitment;mode
133;Regulatory Legislation;category
133;Railway Concessionaire;role
