Property;An attribute or characteristic of an entity.;quality
GeometryContext;The circumstances or conditions that are relevant to a particular geometry.;situation
Attribute;A quality or feature regarded as a characteristic or inherent part of someone or something.;quality
Event;Something that happens at a particular time and place.;event
Entity;Something that exists as a particular and discrete unit.;kind
(E) E-Installaties;Possibly refers to 'E-installations' in Dutch. Needs context to confirm.;
BuildingElement;A component or part of a building.;kind
AnalysisAndDefinition;The process of examining something in detail in order to discover or understand more about it.;kind
(S) Sanitair;Possibly refers to 'sanitary' in Dutch. Needs context to confirm.;
double;A data type that represents a double-precision floating-point number.;datatype
Schedule;A plan for carrying out a process or procedure, giving lists of intended events and times.;kind
(Q) Afwerking;Possibly refers to 'finishing' in Dutch. Needs context to confirm.;
WorkPreparationSchedule;A schedule for preparing for work.;subkind
ProductOrServiceModel;A model that represents either a product or a service.;kind
Agent;An entity that can act or take actions.;role
Housing Block;A group of houses or apartments built close together.;collective
EngineeringSchedule;A schedule for engineering work.;subkind
Integration;The act of combining two or more things so that they work together.;relator
value;"The regard that something is held to deserve; the importance, worth, or usefulness of something.";quality
string;A data type that represents a sequence of characters.;datatype
DevelopmentPlanning;The process of planning for development.;subkind
DevelopmentPhase;A stage in the development process.;subkind
DigitalDocument;An electronic version of a document.;kind
StructuredValue;A data type that represents a structured set of values.;datatype
deleted;Indicates that something has been removed.;situation
DynamicEntity;An entity that can change over time.;kind
House;A building for human habitation, especially one that consists of a ground floor and one or more upper storeys.;kind
SingularEntity;An entity that exists as a single, unique instance.;kind
boolean;A data type that can have one of two values: true or false.;datatype
componentConnection;A connection between two or more components.;relator
PropertyValue;The value of a property.;quality
InitiationPhase;The first stage of a process or project.;subkind
ConceptDevelopment;The process of developing a concept or idea.;kind
priceSpecification;A specification of a price.;kind
activity;The condition in which things are happening or being done.;event
Agent;An entity that can act or take actions.;role
NeedsAndDemands;The needs and demands of a particular group or individual.;kind
VersionRelease;The release of a new version of a product or software.;event
Testing;The process of evaluating something to see if it meets requirements or works as expected.;kind
